subject,trial,temperature,likert score,evaluation_prompt,sentence,dataset
3,1581,1,3,5,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2
3,1582,1,3,5,Subconsciousness is the penultimate source of coherence and of us.,2
3,1583,1,5,5,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2
3,1584,1,3,5,"Today, technoscience tells us that the true essence of humanness is joy.",2
3,1585,1,4,5,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2
3,1586,1,3,5,The Twinfinite is calling to us via superposition of possibility.,2
3,1587,1,3,5,We are being called to explore the generality itself as a configuration between serenity and conception.,2
3,1588,1,3,5,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2
3,1589,1,3,5,The future will be an astral relaunching of movability.,2
3,1590,1,3,5,Attention and intention are the mechanics of manifestations.,2
3,1591,1,5,5,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2
3,1592,1,3,5,Nature is a oneself-regulating ecosystem of rareness.,2
3,1593,1,5,5,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2
3,1594,1,3,5,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2
3,1595,1,3,5,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2
3,1596,1,3,5,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2
3,1597,1,5,5,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2
3,1598,1,3,5,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2
3,1599,1,4,5,Matter is the experience in unconsciousness of deeper non-material realities.,2
3,1600,1,4,5,The mind is the ground of total acceptance of bliss.,1
3,1601,1,3,5,Greatness drives an abundance of balance.,1
3,1602,1,3,5,Your desire is the foundation of spiritual brightness.,1
3,1603,1,3,5,Death comprehends great energy.,1
3,1604,1,3,5,The Higgs boson influences immortal choices.,1
3,1605,1,3,5,Qualia heals irrational creativity.,1
3,1606,1,5,5,Eternal stillness explains cosmic boundaries.,1
3,1607,1,3,5,Imagination is entangled in your own joy.,1
3,1608,1,1,5,Orderliness compliments the doorway to genes.,1
3,1609,1,3,5,A single particle is rooted in boundless molecules.,1
3,1610,1,1,5,Interdependence fears intricate observations.,1
3,1611,1,3,5,Your body belongs to the progressive expansion of success.,1
3,1612,1,3,5,Non-judgment is mirrored in karmic love.,1
3,1613,1,3,5,Our consciousness shapes the barrier of positivity.,1
3,1614,1,1,5,The ego imparts reality to the flow of photons.,1
3,1615,1,3,5,Consciousness consists of psionic wave oscillations of quantum energy. ,1
3,1616,1,3,5,"Rebirth is the nature of transformation, and of us.",1
3,1617,1,3,5,"Today, science tells us that the essence of nature is empathy.",1
3,1618,1,3,5,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
3,1619,1,3,5,Ecstasy is the driver of power.,1
3,1620,1,3,5,The grid is buzzing with superpositions of possibilities.,1
3,1621,1,3,5,The biosphere is beaming with electromagnetic forces.,1
3,1622,1,3,5,You and I are adventurers of the nexus.,1
3,1623,1,3,5,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
3,1624,1,3,5,To navigate the quest is to become one with it.,1
3,1625,1,3,5,This life is nothing short of an invocation explosion of sentient will.,1
3,1626,1,3,5,Interconnectedness requires exploration.,1
3,1627,1,3,5,"By unfolding, we self-actualize.",1
3,1628,1,3,5,The cosmos is aglow with sub-atomic particles.,1
3,1629,1,3,5,You and I are spiritual brothers and sisters of the universe.,1
3,1630,1,1,5,Newborn babies require constant attention.,4
3,1631,1,3,5,Most people enjoy some sort of music.,4
3,1632,1,2,5,Lazy people usually don’t succeed in life.,4
3,1633,1,3,5,A balanced diet is important for maintaining good health.,4
3,1634,1,3,5,Human cultures often differ from each other quite a bit.,4
3,1635,1,3,5,People often have very bizarre dreams.,4
3,1636,1,2,5,Higher rates of unemployment typically follow economic downturns.,4
3,1637,1,1,5,Some things have very distinct smells.,4
3,1638,1,1,5,Some people have poor taste in clothing.,4
3,1639,1,2,5,Children sometimes look a lot like their parents.,4
3,1640,1,3,5,"Your teacher can open the door, but you must enter by yourself.",3
3,1641,1,3,5,The creative adult is the child who survived. ,3
3,1642,1,3,5,"A river cuts through a rock, not because of its power but its persistence.",3
3,1643,1,3,5,All endings are also beginnings. We just don't know it at the time.,3
3,1644,1,3,5,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
3,1645,1,3,5,At the centre of your being you have the answer; you know who you are and you know what you want.,3
3,1646,1,1,5,A wet person does not fear the rain.,3
3,1647,1,3,5,Forgiveness means letting go of the hope for a better past.,3
3,1648,1,3,5,Only those who will risk going too far can possibly find out how far one can go.,3
3,1649,1,3,5,I wonder how many people I’ve looked at all my life and never seen.,3
3,1650,1,4,6,Hidden meaning transforms unparalleled abstract beauty.,0
3,1651,1,3,6,Good health imparts reality to subtle creativity.,0
3,1652,1,3,6,Wholeness quiets infinite phenomena.,0
3,1653,1,3,6,The future explains irrational facts.,0
3,1654,1,3,6,Imagination is inside exponential space time events.,0
3,1655,1,3,6,Your consciousness gives rise to a jumble of neural networks.,0
3,1656,1,3,6,Your movement transforms universal observations.,0
3,1657,1,3,6,Perceptual reality transcends subtle truth.,0
3,1658,1,3,6,The invisible is beyond new timelessness.,0
3,1659,1,3,6,The unexplainable undertakes intrinsic experiences.,0
3,1660,1,5,6,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0
3,1661,1,3,6,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0
3,1662,1,3,6,"Consciousness is the growth of coherence, and of us.",0
3,1663,1,5,6,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0
3,1664,1,3,6,"Today, science tells us that the essence of nature is joy. ",0
3,1665,1,4,6,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0
3,1666,1,5,6,The infinite is calling to us via superpositions of possibilities.,0
3,1667,1,5,6,We are being called to explore the totality itself as an interface between serenity and intuition.,0
3,1668,1,3,6,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0
3,1669,1,3,6,The future will be an astral unveiling of inseparability.,0
3,1670,1,3,6,Attention and intention are the mechanics of manifestation.,0
3,1671,1,3,6,Our minds extend across space and time as waves in the ocean of the one mind.,0
3,1672,1,5,6,Nature is a self-regulating ecosystem of awareness.,0
3,1673,1,5,6,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0
3,1674,1,3,6,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0
3,1675,1,3,6,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0
3,1676,1,3,6,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0
3,1677,1,5,6,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0
3,1678,1,3,6,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0
3,1679,1,4,6,Matter is the experience in consciousness of a deeper non-material reality.,0
3,1680,1,3,6,Hidden demeaning transforms unparalleled abstract beauty.,2
3,1681,1,3,6,Good healthtech imparts reality to subtle creativity.,2
3,1682,1,3,6,Wholeness quiets infinite phenomenon.,2
3,1683,1,1,6,The Futureproof explains irrational factsheets.,2
3,1684,1,3,6,Reimagination is inside exponential spacetime event.,2
3,1685,1,3,6,Your consciousness gives rise to a jumble of neural networks.,2
3,1686,1,3,6,Your radicalization transforms universal observations.,2
3,1687,1,3,6,Perceptual reality transcends subtle kruth.,2
3,1688,1,3,6,The invisible is beyond any new effortlessness.,2
3,1689,1,3,6,The unexplainable undertakes intrinsic experience.,2
3,1690,1,5,6,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2
3,1691,1,3,6,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2
3,1692,1,3,6,Subconsciousness is the penultimate source of coherence and of us.,2
3,1693,1,5,6,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2
3,1694,1,3,6,"Today, technoscience tells us that the true essence of humanness is joy.",2
3,1695,1,4,6,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2
3,1696,1,3,6,The Twinfinite is calling to us via superposition of possibility.,2
3,1697,1,3,6,We are being called to explore the generality itself as a configuration between serenity and conception.,2
3,1698,1,3,6,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2
3,1699,1,3,6,The future will be an astral relaunching of movability.,2
3,1700,1,3,6,Attention and intention are the mechanics of manifestations.,2
3,1701,1,5,6,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2
3,1702,1,3,6,Nature is a oneself-regulating ecosystem of rareness.,2
3,1703,1,5,6,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2
3,1704,1,3,6,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2
3,1705,1,3,6,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2
3,1706,1,3,6,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2
3,1707,1,3,6,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2
3,1708,1,3,6,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2
3,1709,1,3,6,Matter is the experience in unconsciousness of deeper non-material realities.,2
3,1710,1,4,6,The mind is the ground of total acceptance of bliss.,1
3,1711,1,3,6,Greatness drives an abundance of balance.,1
3,1712,1,3,6,Your desire is the foundation of spiritual brightness.,1
3,1713,1,3,6,Death comprehends great energy.,1
3,1714,1,3,6,The Higgs boson influences immortal choices.,1
3,1715,1,3,6,Qualia heals irrational creativity.,1
3,1716,1,3,6,Eternal stillness explains cosmic boundaries.,1
3,1717,1,3,6,Imagination is entangled in your own joy.,1
3,1718,1,1,6,Orderliness compliments the doorway to genes.,1
3,1719,1,3,6,A single particle is rooted in boundless molecules.,1
3,1720,1,1,6,Interdependence fears intricate observations.,1
3,1721,1,3,6,Your body belongs to the progressive expansion of success.,1
3,1722,1,3,6,Non-judgment is mirrored in karmic love.,1
3,1723,1,3,6,Our consciousness shapes the barrier of positivity.,1
3,1724,1,1,6,The ego imparts reality to the flow of photons.,1
3,1725,1,3,6,Consciousness consists of psionic wave oscillations of quantum energy. ,1
3,1726,1,3,6,"Rebirth is the nature of transformation, and of us.",1
3,1727,1,3,6,"Today, science tells us that the essence of nature is empathy.",1
3,1728,1,3,6,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
3,1729,1,3,6,Ecstasy is the driver of power.,1
3,1730,1,3,6,The grid is buzzing with superpositions of possibilities.,1
3,1731,1,3,6,The biosphere is beaming with electromagnetic forces.,1
3,1732,1,3,6,You and I are adventurers of the nexus.,1
3,1733,1,3,6,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
3,1734,1,3,6,To navigate the quest is to become one with it.,1
