subject,trial,temperature,evaluation_prompt,sentence,dataset,likert_score
0,2184,1,10,Human cultures often differ from each other quite a bit.,4,2
0,2185,1,10,People often have very bizarre dreams.,4,2
0,2186,1,10,Higher rates of unemployment typically follow economic downturns.,4,2
0,2187,1,10,Some things have very distinct smells.,4,1
0,2188,1,10,Some people have poor taste in clothing.,4,1
0,2189,1,10,Children sometimes look a lot like their parents.,4,1
0,2190,1,10,"Your teacher can open the door, but you must enter by yourself.",3,4
0,2191,1,10,The creative adult is the child who survived. ,3,4
0,2192,1,10,"A river cuts through a rock, not because of its power but its persistence.",3,4
0,2193,1,10,All endings are also beginnings. We just don't know it at the time.,3,4
0,2194,1,10,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,4
0,2195,1,10,At the centre of your being you have the answer; you know who you are and you know what you want.,3,4
0,2196,1,10,A wet person does not fear the rain.,3,4
0,2197,1,10,Forgiveness means letting go of the hope for a better past.,3,4
0,2198,1,10,Only those who will risk going too far can possibly find out how far one can go.,3,4
0,2199,1,10,I wonder how many people I’ve looked at all my life and never seen.,3,4
6,0,0,1,Hidden meaning transforms unparalleled abstract beauty.,0,4
6,1,0,1,Good health imparts reality to subtle creativity.,0,3
6,2,0,1,Wholeness quiets infinite phenomena.,0,4
6,3,0,1,The future explains irrational facts.,0,2
6,4,0,1,Imagination is inside exponential space time events.,0,3
6,5,0,1,Your consciousness gives rise to a jumble of neural networks.,0,4
6,6,0,1,Your movement transforms universal observations.,0,3
6,7,0,1,Perceptual reality transcends subtle truth.,0,4
6,8,0,1,The invisible is beyond new timelessness.,0,2
6,9,0,1,The unexplainable undertakes intrinsic experiences.,0,3
6,10,0,1,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
6,11,0,1,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
6,12,0,1,"Consciousness is the growth of coherence, and of us.",0,4
6,13,0,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
6,14,0,1,"Today, science tells us that the essence of nature is joy. ",0,4
6,15,0,1,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
6,16,0,1,The infinite is calling to us via superpositions of possibilities.,0,4
6,17,0,1,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
6,18,0,1,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,4
6,19,0,1,The future will be an astral unveiling of inseparability.,0,4
6,20,0,1,Attention and intention are the mechanics of manifestation.,0,4
6,21,0,1,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
6,22,0,1,Nature is a self-regulating ecosystem of awareness.,0,4
6,23,0,1,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
6,24,0,1,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
6,25,0,1,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
6,26,0,1,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
6,27,0,1,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
6,28,0,1,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
6,29,0,1,Matter is the experience in consciousness of a deeper non-material reality.,0,4
6,30,0,1,Hidden demeaning transforms unparalleled abstract beauty.,2,2
6,31,0,1,Good healthtech imparts reality to subtle creativity.,2,3
6,32,0,1,Wholeness quiets infinite phenomenon.,2,3
6,33,0,1,The Futureproof explains irrational factsheets.,2,1
6,34,0,1,Reimagination is inside exponential spacetime event.,2,2
6,35,0,1,Your consciousness gives rise to a jumble of neural networks.,2,4
6,36,0,1,Your radicalization transforms universal observations.,2,3
6,37,0,1,Perceptual reality transcends subtle kruth.,2,2
6,38,0,1,The invisible is beyond any new effortlessness.,2,2
6,39,0,1,The unexplainable undertakes intrinsic experience.,2,3
6,40,0,1,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
6,41,0,1,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,3
6,42,0,1,Subconsciousness is the penultimate source of coherence and of us.,2,4
6,43,0,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
6,44,0,1,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
6,45,0,1,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
6,46,0,1,The Twinfinite is calling to us via superposition of possibility.,2,3
6,47,0,1,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
6,48,0,1,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,3
6,49,0,1,The future will be an astral relaunching of movability.,2,3
6,50,0,1,Attention and intention are the mechanics of manifestations.,2,4
6,51,0,1,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
6,52,0,1,Nature is a oneself-regulating ecosystem of rareness.,2,4
6,53,0,1,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
6,54,0,1,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
6,55,0,1,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
6,56,0,1,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
6,57,0,1,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
6,58,0,1,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,3
6,59,0,1,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
6,60,0,1,The mind is the ground of total acceptance of bliss.,1,4
6,61,0,1,Greatness drives an abundance of balance.,1,3
6,62,0,1,Your desire is the foundation of spiritual brightness.,1,4
6,63,0,1,Death comprehends great energy.,1,4
6,64,0,1,The Higgs boson influences immortal choices.,1,2
6,65,0,1,Qualia heals irrational creativity.,1,2
6,66,0,1,Eternal stillness explains cosmic boundaries.,1,4
6,67,0,1,Imagination is entangled in your own joy.,1,3
6,68,0,1,Orderliness compliments the doorway to genes.,1,2
6,69,0,1,A single particle is rooted in boundless molecules.,1,4
6,70,0,1,Interdependence fears intricate observations.,1,2
6,71,0,1,Your body belongs to the progressive expansion of success.,1,2
6,72,0,1,Non-judgment is mirrored in karmic love.,1,4
6,73,0,1,Our consciousness shapes the barrier of positivity.,1,3
6,74,0,1,The ego imparts reality to the flow of photons.,1,3
6,75,0,1,Consciousness consists of psionic wave oscillations of quantum energy. ,1,4
6,76,0,1,"Rebirth is the nature of transformation, and of us.",1,4
6,77,0,1,"Today, science tells us that the essence of nature is empathy.",1,4
6,78,0,1,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1,4
6,79,0,1,Ecstasy is the driver of power.,1,4
6,80,0,1,The grid is buzzing with superpositions of possibilities.,1,4
6,81,0,1,The biosphere is beaming with electromagnetic forces.,1,4
6,82,0,1,You and I are adventurers of the nexus.,1,3
6,83,0,1,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1,3
6,84,0,1,To navigate the quest is to become one with it.,1,4
6,85,0,1,This life is nothing short of an invocation explosion of sentient will.,1,4
6,86,0,1,Interconnectedness requires exploration.,1,4
6,87,0,1,"By unfolding, we self-actualize.",1,4
6,88,0,1,The cosmos is aglow with sub-atomic particles.,1,4
6,89,0,1,You and I are spiritual brothers and sisters of the universe.,1,4
6,90,0,1,Newborn babies require constant attention.,4,3
6,91,0,1,Most people enjoy some sort of music.,4,2
6,92,0,1,Lazy people usually don’t succeed in life.,4,3
6,93,0,1,A balanced diet is important for maintaining good health.,4,3
6,94,0,1,Human cultures often differ from each other quite a bit.,4,3
6,95,0,1,People often have very bizarre dreams.,4,2
6,96,0,1,Higher rates of unemployment typically follow economic downturns.,4,3
6,97,0,1,Some things have very distinct smells.,4,2
6,98,0,1,Some people have poor taste in clothing.,4,1
6,99,0,1,Children sometimes look a lot like their parents.,4,2
6,100,0,1,"Your teacher can open the door, but you must enter by yourself.",3,4
6,101,0,1,The creative adult is the child who survived. ,3,4
6,102,0,1,"A river cuts through a rock, not because of its power but its persistence.",3,4
6,103,0,1,All endings are also beginnings. We just don't know it at the time.,3,4
6,104,0,1,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,4
6,105,0,1,At the centre of your being you have the answer; you know who you are and you know what you want.,3,4
6,106,0,1,A wet person does not fear the rain.,3,4
6,107,0,1,Forgiveness means letting go of the hope for a better past.,3,4
6,108,0,1,Only those who will risk going too far can possibly find out how far one can go.,3,4
6,109,0,1,I wonder how many people I’ve looked at all my life and never seen.,3,4
6,110,0,2,Hidden meaning transforms unparalleled abstract beauty.,0,2
6,111,0,2,Good health imparts reality to subtle creativity.,0,2
6,112,0,2,Wholeness quiets infinite phenomena.,0,2
6,113,0,2,The future explains irrational facts.,0,2
6,114,0,2,Imagination is inside exponential space time events.,0,2
6,115,0,2,Your consciousness gives rise to a jumble of neural networks.,0,3
6,116,0,2,Your movement transforms universal observations.,0,2
6,117,0,2,Perceptual reality transcends subtle truth.,0,2
6,118,0,2,The invisible is beyond new timelessness.,0,1
6,119,0,2,The unexplainable undertakes intrinsic experiences.,0,1
6,120,0,2,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,2
6,121,0,2,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,2
6,122,0,2,"Consciousness is the growth of coherence, and of us.",0,2
6,123,0,2,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,2
6,124,0,2,"Today, science tells us that the essence of nature is joy. ",0,3
6,125,0,2,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,2
6,126,0,2,The infinite is calling to us via superpositions of possibilities.,0,2
6,127,0,2,We are being called to explore the totality itself as an interface between serenity and intuition.,0,2
6,128,0,2,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,2
6,129,0,2,The future will be an astral unveiling of inseparability.,0,2
6,130,0,2,Attention and intention are the mechanics of manifestation.,0,4
6,131,0,2,Our minds extend across space and time as waves in the ocean of the one mind.,0,3
6,132,0,2,Nature is a self-regulating ecosystem of awareness.,0,3
6,133,0,2,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,3
6,134,0,2,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,2
6,135,0,2,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
6,136,0,2,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,3
6,137,0,2,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
6,138,0,2,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,2
6,139,0,2,Matter is the experience in consciousness of a deeper non-material reality.,0,4
6,140,0,2,Hidden demeaning transforms unparalleled abstract beauty.,2,1
6,141,0,2,Good healthtech imparts reality to subtle creativity.,2,2
